game_id,game_date,total_points,home_points,away_points,home_team,home_pts_last_3,home_pts_last_5,home_pts_last_10,home_opp_pts_last_5,home_pts_std_5,home_pts_last_5_home,away_team,away_pts_last_3,away_pts_last_5,away_pts_last_10,away_opp_pts_last_5,away_pts_std_5,away_pts_last_5_away,combined_pts_last_3,combined_pts_last_5,combined_pts_last_10,home_off_vs_away_def,away_off_vs_home_def,home_field_advantage
401810596,2026-02-07,194,98,96,BOS,110.33333333333333,109.8,111.4,96.4,3.3466401061363227,109.2,MIA,122.33333333333333,121.4,121.7,117.8,7.861297602813422,122.8,232.66666666666666,231.2,233.10000000000002,-8.0,25.0,-13.599999999999994
401810612,2026-02-08,200,89,111,BOS,107.33333333333333,108.2,110.9,92.2,6.2609903369994235,105.0,NY,115.33333333333333,117.0,113.6,108.6,22.40535650240808,111.2,222.66666666666666,225.2,224.5,-0.3999999999999915,24.799999999999997,-6.200000000000003
401810633,2026-02-12,229,124,105,BOS,100.33333333333333,103.6,107.9,95.8,10.064790112068911,102.4,CHI,114.0,109.6,112.8,129.4,11.392980294900893,110.6,214.33333333333331,213.2,220.7,-25.80000000000001,13.799999999999997,-8.199999999999989
401810654,2026-02-20,231,110,121,GS,108.66666666666667,104.2,109.4,110.8,8.87130204648674,114.4,BOS,103.66666666666667,107.0,107.3,101.0,13.711309200802093,113.6,212.33333333333334,211.2,216.7,3.200000000000003,-3.799999999999997,0.8000000000000114
401809803,2025-11-27,230,101,129,CHA,,,,,,,NY,113.0,113.0,113.0,100.0,,113.0,,,,,,
401809813,2025-11-29,239,123,116,CHA,101.0,101.0,101.0,129.0,,101.0,CHI,130.0,130.0,130.0,143.0,,130.0,231.0,231.0,231.0,-42.0,1.0,-29.0
401810149,2025-11-29,229,118,111,CHA,112.0,112.0,112.0,122.5,15.556349186104045,112.0,TOR,103.5,103.5,103.5,97.0,9.192388155425117,103.5,215.5,215.5,215.5,15.0,-19.0,8.5
401810183,2025-12-04,223,119,104,NY,117.0,118.6,118.6,105.4,6.107372593840988,117.0,CHA,114.66666666666667,111.25,111.25,118.0,10.90489186863706,103.0,231.66666666666669,229.85,229.85,0.5999999999999943,5.849999999999994,14.0
401810199,2025-12-06,197,86,111,TOR,111.66666666666667,108.6,108.83333333333333,114.0,12.62141038077758,112.0,CHA,108.33333333333333,109.8,109.8,118.2,9.984988733093292,103.5,220.0,218.39999999999998,218.63333333333333,-9.600000000000009,-4.200000000000003,8.5
401810214,2025-12-07,221,106,115,CHA,106.0,111.8,110.0,109.6,8.700574693662482,114.0,DEN,130.0,131.2,130.16666666666666,127.0,6.140032573203501,131.0,236.0,243.0,240.16666666666666,-15.200000000000003,21.599999999999994,-17.0
401836750,2025-12-13,255,126,129,CHA,107.0,108.4,109.42857142857143,109.4,6.18869937870632,112.0,CHI,99.66666666666667,104.0,109.42857142857143,116.8,10.44030650891055,116.75,206.66666666666669,212.4,218.85714285714286,-8.399999999999991,-5.400000000000006,-4.75
401836799,2025-12-14,230,111,119,CLE,118.0,119.8,117.0,116.6,17.326280616450838,112.25,CHA,114.33333333333333,110.0,111.5,113.0,9.460443964212251,106.0,232.33333333333331,229.8,228.5,6.799999999999997,-6.599999999999994,6.25
401810245,2025-12-21,198,112,86,DET,122.66666666666667,122.8,118.3,112.8,11.882760622010357,119.2,CHA,126.0,119.0,114.4,113.4,10.931605554537724,109.25,248.66666666666669,241.8,232.7,9.399999999999991,6.200000000000003,9.950000000000003
401810257,2025-12-23,271,139,132,CLE,115.66666666666667,114.2,118.4,121.4,14.096098751072939,114.0,CHA,112.66666666666667,114.0,112.9,118.6,18.560711193270585,104.6,228.33333333333334,228.2,231.3,-4.3999999999999915,-7.400000000000006,9.400000000000006
401810264,2025-12-24,235,126,109,CHA,117.0,119.2,113.8,123.4,19.382982226685346,121.2,WSH,112.33333333333333,114.2,110.5,116.8,14.463747785411636,104.0,229.33333333333331,233.4,224.3,2.4000000000000057,-9.200000000000003,17.200000000000003
401810279,2025-12-27,225,105,120,ORL,111.66666666666667,114.0,113.0,122.2,11.597413504743205,116.0,CHA,114.66666666666667,119.2,114.6,119.4,19.382982226685346,110.4,226.33333333333334,233.2,227.6,-5.400000000000006,-3.0,5.599999999999994
401810302,2025-12-30,236,113,123,CHA,126.0,119.4,116.3,118.2,19.385561637466168,121.8,MIL,109.0,106.4,105.6,107.2,5.029910535983703,101.8,235.0,225.8,221.89999999999998,12.200000000000003,-11.799999999999997,20.0
401810317,2025-12-31,257,125,132,CHA,119.66666666666667,115.4,117.2,117.6,17.882952776317453,120.8,GS,124.33333333333333,122.4,118.3,115.4,3.7815340802377966,119.8,244.0,237.8,235.5,0.0,4.800000000000011,1.0
401810336,2026-01-03,243,122,121,MIL,116.0,112.6,107.8,109.8,6.804410334481589,109.6,CHA,119.33333333333333,123.2,118.6,121.6,7.120393247567159,113.6,235.33333333333331,235.8,226.39999999999998,-9.0,13.400000000000006,-4.0
401810344,2026-01-04,211,99,112,CHI,118.66666666666667,113.6,121.3,116.4,13.81303731986561,113.6,CHA,119.66666666666667,121.0,120.1,118.2,5.1478150704935,115.6,238.33333333333334,234.6,241.39999999999998,-4.6000000000000085,4.599999999999994,-2.0
401810361,2026-01-06,221,97,124,OKC,120.0,125.8,118.9,106.0,12.988456413292536,122.8,CHA,119.33333333333333,118.2,118.7,116.2,5.540758070878028,114.2,239.33333333333331,244.0,237.60000000000002,9.599999999999994,12.200000000000003,8.599999999999994
401810371,2026-01-08,193,96,97,CHA,119.0,119.0,119.2,114.6,6.123724356957946,124.6,TOR,118.33333333333333,120.6,112.0,111.2,16.562004709575476,105.4,237.33333333333331,239.6,231.2,7.799999999999997,6.0,19.19999999999999
401810383,2026-01-09,226,112,114,CHA,110.66666666666667,115.6,115.5,109.4,12.095453691366851,118.6,IND,118.66666666666667,117.0,112.1,123.2,6.51920240520265,113.2,229.33333333333334,232.6,227.6,-7.6000000000000085,7.599999999999994,5.3999999999999915
401810402,2026-01-11,245,95,150,UTAH,119.33333333333333,114.6,119.0,124.2,8.677557259966665,124.2,CHA,110.66666666666667,113.0,118.1,105.8,10.908712114635714,121.8,230.0,227.6,237.1,8.799999999999997,-11.200000000000003,2.4000000000000057
401810418,2026-01-13,226,117,109,LAC,110.0,109.6,115.6,113.6,9.208691546577072,115.8,CHA,119.33333333333333,118.8,119.9,100.4,20.079840636817814,125.4,229.33333333333331,228.39999999999998,235.5,9.199999999999989,5.200000000000003,-9.600000000000009
401810441,2026-01-16,252,117,135,LAL,118.0,111.2,113.1,111.0,18.7136313953225,119.2,CHA,123.66666666666667,118.2,118.2,104.0,20.37645700312005,123.2,241.66666666666669,229.4,231.3,7.200000000000003,7.200000000000003,-4.0
401810454,2026-01-18,252,136,116,GS,118.66666666666667,122.6,118.4,110.0,9.659192512834595,122.6,CHA,131.33333333333334,120.4,119.7,108.0,21.709444949145983,126.0,250.0,243.0,238.10000000000002,14.599999999999994,10.400000000000006,-3.4000000000000057
401810460,2026-01-19,197,87,110,DEN,120.33333333333333,111.2,112.4,110.8,14.618481453283717,118.6,CHA,120.0,124.4,120.0,115.8,17.529974329701684,126.8,240.33333333333331,235.60000000000002,232.4,-4.599999999999994,13.600000000000009,-8.200000000000003
401810475,2026-01-22,181,87,94,CHA,120.33333333333333,124.0,118.5,110.4,17.902513789968157,114.4,CLE,118.0,122.4,120.6,123.0,16.92040188648012,121.0,238.33333333333331,246.4,239.1,1.0,12.0,-6.599999999999994
401810482,2026-01-23,221,97,124,ORL,118.33333333333333,110.0,112.9,112.2,14.017845768876192,119.8,CHA,104.33333333333333,111.4,115.1,110.2,17.184295155751954,124.0,222.66666666666666,221.4,228.0,-0.20000000000000284,-0.7999999999999972,-4.200000000000003
401810500,2026-01-24,234,119,115,CHA,107.0,114.4,116.3,106.2,17.95271567200907,106.6,WSH,106.0,107.6,108.3,117.0,7.602631123499293,107.6,213.0,222.0,224.6,-2.5999999999999943,1.3999999999999915,-1.0
401810512,2026-01-26,223,130,93,CHA,110.0,111.2,115.8,105.8,14.446452851824912,107.8,PHI,115.66666666666667,115.0,114.6,114.2,7.648529270389184,117.2,225.66666666666669,226.2,230.39999999999998,-3.0,9.200000000000003,-9.400000000000006
401810531,2026-01-29,209,97,112,MEM,116.0,117.0,112.2,118.4,11.895377253370327,118.8,CHA,124.33333333333333,114.0,119.2,97.2,16.77796173556252,118.8,240.33333333333331,231.0,231.4,19.799999999999997,-4.400000000000006,0.0
401810538,2026-01-30,244,121,123,DAL,112.66666666666667,118.0,117.7,113.2,12.980754985747167,124.0,CHA,120.33333333333333,114.4,119.2,99.2,16.682325976913415,119.4,233.0,232.4,236.9,18.799999999999997,1.2000000000000028,4.599999999999994
401810552,2026-01-31,217,111,106,CHA,121.66666666666667,121.6,116.5,104.6,6.655824516917502,108.8,SA,110.66666666666667,112.2,110.7,106.6,12.676750372236569,108.8,232.33333333333334,233.8,227.2,15.0,7.6000000000000085,0.0
401810567,2026-02-02,197,102,95,CHA,115.33333333333333,119.0,116.7,106.4,7.9056941504209535,111.8,NO,107.66666666666667,112.0,112.5,111.2,14.159802258506302,111.2,223.0,231.0,229.2,7.799999999999997,5.599999999999994,0.5999999999999943
401810592,2026-02-06,208,99,109,HOU,107.33333333333333,105.0,109.6,106.4,9.823441352194255,104.4,CHA,112.0,115.6,113.4,102.4,10.968135666557014,117.0,219.33333333333331,220.6,223.0,2.5999999999999943,9.199999999999989,-12.599999999999994
401810616,2026-02-10,214,104,110,CHA,112.33333333333333,114.2,114.3,108.0,10.034938963441684,109.8,DET,119.66666666666667,124.0,118.0,105.6,6.5192024052026465,112.4,232.0,238.2,232.3,8.600000000000009,16.0,-2.6000000000000085
401810647,2026-02-20,206,101,105,CHA,113.33333333333333,110.2,114.6,106.0,9.444575162494079,111.4,HOU,105.33333333333333,101.6,104.8,105.8,6.877499545619766,113.4,218.66666666666666,211.8,219.39999999999998,4.400000000000006,-4.400000000000006,-2.0
401810657,2026-02-21,231,113,118,CHA,105.0,110.0,112.8,108.0,9.669539802906861,105.6,CLE,123.0,125.0,123.0,106.2,10.295630140987008,123.6,228.0,235.0,235.8,3.799999999999997,17.0,-18.0
401810144,2025-11-25,273,143,130,NO,,,,,,,CHI,,,,,,,,,,,,
401810150,2025-11-30,204,103,101,IND,110.33333333333333,110.33333333333333,110.33333333333333,101.66666666666667,13.316656236958787,118.0,CHI,123.0,123.0,123.0,133.0,9.899494936611665,123.0,233.33333333333331,233.33333333333331,233.33333333333331,-22.66666666666667,21.33333333333333,-5.0
401810169,2025-12-02,245,125,120,ORL,128.0,128.0,128.0,106.0,22.627416997969522,128.0,CHI,115.66666666666667,115.66666666666667,115.66666666666667,123.0,14.502873278538063,115.66666666666667,243.66666666666669,243.66666666666669,243.66666666666669,5.0,9.666666666666671,12.333333333333329
401810200,2025-12-06,225,105,120,CHI,108.0,114.0,114.0,121.4,12.103718436910205,103.0,IND,114.0,111.2,112.16666666666667,110.8,11.497825881443848,95.0,222.0,225.2,226.16666666666669,3.200000000000003,-10.200000000000003,8.0
401810216,2025-12-08,214,91,123,CHI,109.33333333333333,109.0,112.5,116.8,8.455767262643882,104.0,GS,103.0,102.6,107.83333333333333,103.4,5.727128425310538,98.5,212.33333333333331,211.6,220.33333333333331,5.599999999999994,-14.200000000000003,5.5
401836804,2025-12-15,218,104,114,CHI,108.33333333333333,109.6,111.875,121.4,14.959946523968595,99.66666666666667,NO,125.33333333333333,126.8,124.66666666666667,129.6,18.047160441465575,106.0,233.66666666666666,236.39999999999998,236.54166666666669,-20.0,5.3999999999999915,-6.333333333333329
401810222,2025-12-18,238,127,111,CHI,108.0,106.4,111.0,119.2,13.849187701811253,100.75,CLE,111.66666666666667,115.0,116.33333333333333,116.6,15.264337522473749,121.75,219.66666666666669,221.4,227.33333333333331,-10.199999999999989,-4.200000000000003,-21.0
401810239,2025-12-20,261,125,136,CLE,117.33333333333333,115.2,115.8,117.6,15.188811671753655,112.0,CHI,120.0,111.2,112.6,118.8,16.31563667161046,119.2,237.33333333333331,226.4,228.39999999999998,-3.5999999999999943,-6.3999999999999915,-7.200000000000003
401810282,2025-12-27,211,109,102,CHI,138.0,129.0,119.3,124.6,17.435595774162696,106.0,PHI,114.33333333333333,115.0,115.3,112.0,5.522680508593628,116.0,252.33333333333331,244.0,234.6,17.0,-9.599999999999994,-10.0
401810292,2025-12-28,215,103,112,CHI,129.0,130.0,118.2,122.2,15.700318468107582,107.2,MIL,105.0,100.4,107.0,112.0,11.013627921806687,101.8,234.0,230.4,225.2,18.0,-21.799999999999997,5.400000000000006
401810307,2025-12-30,237,101,136,CHI,112.66666666666667,125.2,118.2,122.4,19.942417105255824,106.8,MIN,120.0,115.0,114.3,115.2,13.656500283747663,128.8,232.66666666666669,240.2,232.5,10.0,-7.400000000000006,-22.000000000000014
401810321,2026-01-01,252,134,118,CHI,104.33333333333333,118.2,117.8,124.6,21.300234740490538,108.8,NO,115.66666666666667,116.8,123.4,124.4,6.300793600809353,110.0,220.0,235.0,241.2,-6.200000000000003,-7.799999999999997,-1.2000000000000028
401810335,2026-01-03,235,121,114,CHI,112.66666666666667,114.6,122.1,118.2,14.638989036132246,114.8,ORL,115.0,112.0,113.7,113.8,8.86002257333468,110.6,227.66666666666669,226.6,235.8,0.7999999999999972,-6.200000000000003,4.200000000000003
401810372,2026-01-08,201,108,93,DET,115.66666666666667,114.8,117.5,107.2,10.848963084092413,122.2,CHI,107.0,111.2,118.2,119.0,15.594870951694347,128.8,222.66666666666669,226.0,235.7,-4.200000000000003,4.0,-6.6000000000000085
401810401,2026-01-11,232,125,107,CHI,97.66666666666667,109.6,113.9,113.4,17.227884373886425,111.6,DAL,108.0,110.8,113.5,113.2,8.074651695274541,111.8,205.66666666666669,220.39999999999998,227.4,-3.6000000000000085,-2.6000000000000085,-0.20000000000000284
401810420,2026-01-14,232,119,113,HOU,101.66666666666667,101.8,109.9,106.4,2.8635642126552847,115.0,CHI,106.33333333333333,107.8,111.2,111.2,14.254823744964371,121.6,208.0,209.6,221.10000000000002,-9.400000000000006,1.3999999999999915,-6.599999999999994
401810428,2026-01-15,254,128,126,CHI,110.33333333333333,106.2,109.9,112.2,12.774975538137051,116.0,UTAH,111.33333333333333,115.2,116.8,128.4,11.924764148611084,116.0,221.66666666666666,221.4,226.7,-22.200000000000003,3.0,0.0
401810469,2026-01-21,248,138,110,CHI,120.33333333333333,119.8,114.7,113.2,8.288546314040842,119.4,LAC,116.66666666666667,113.0,113.3,105.8,9.354143466934856,112.2,237.0,232.8,228.0,14.0,-0.20000000000000284,7.200000000000003
401810486,2026-01-23,235,115,120,MIN,116.66666666666667,118.6,124.6,114.4,14.536161804272819,115.8,CHI,123.66666666666667,122.4,115.1,113.8,11.674759098157015,108.4,240.33333333333334,241.0,239.7,4.799999999999997,8.0,7.3999999999999915
401810516,2026-01-27,247,118,129,CHI,124.0,121.0,116.5,110.0,11.090536506409418,125.8,LAL,111.66666666666667,112.2,112.3,110.8,5.215361924162113,112.6,235.66666666666669,233.2,228.8,10.200000000000003,2.200000000000003,13.200000000000003
401810527,2026-01-29,223,113,110,IND,112.33333333333333,103.8,108.2,119.8,15.722595205626842,113.0,CHI,117.33333333333333,122.8,118.2,113.4,9.23038460737146,107.2,229.66666666666666,226.6,226.4,-9.600000000000009,3.0,5.799999999999997
401850920,2026-01-30,229,113,116,CHI,114.0,120.0,119.9,115.6,10.770329614269007,124.4,MIA,127.33333333333333,124.4,120.9,119.0,15.241391012633983,122.0,241.33333333333331,244.4,240.8,1.0,8.800000000000011,2.4000000000000057
401810547,2026-02-01,243,118,125,MIA,117.0,121.6,121.3,118.2,15.241391012633983,122.4,CHI,113.66666666666667,115.0,118.7,116.8,3.9999999999999982,109.0,230.66666666666669,236.6,240.0,4.799999999999997,-3.200000000000003,13.400000000000006
401810560,2026-02-01,225,134,91,MIA,119.33333333333333,123.2,120.4,117.8,14.096098751072937,121.0,CHI,116.0,116.0,119.9,117.4,5.787918451395112,115.4,235.33333333333331,239.2,240.3,5.799999999999997,-1.7999999999999972,5.599999999999994
401810577,2026-02-04,246,131,115,MIL,100.0,100.4,103.0,115.8,15.24139101263398,108.6,CHI,109.66666666666667,111.4,116.2,122.0,12.739701723352868,111.0,209.66666666666669,211.8,219.2,-21.599999999999994,-4.3999999999999915,-2.4000000000000057
401810591,2026-02-06,230,123,107,TOR,117.66666666666667,109.6,113.5,115.6,13.575713609236173,108.8,CHI,110.33333333333333,110.8,116.8,122.4,12.41772926102031,112.2,228.0,220.39999999999998,230.3,-12.800000000000011,-4.799999999999997,-3.4000000000000057
401810607,2026-02-08,256,120,136,CHI,104.33333333333333,110.2,115.1,124.4,12.537942414925984,121.4,DEN,119.66666666666667,117.6,109.8,118.2,8.29457654133109,115.0,224.0,227.8,224.89999999999998,-8.0,-6.800000000000011,6.400000000000006
401810652,2026-02-20,211,101,110,CHI,113.33333333333333,112.4,111.9,127.4,6.228964600958982,120.6,TOR,113.33333333333333,114.6,112.0,110.4,13.202272531651522,120.0,226.66666666666666,227.0,223.9,2.0,-12.800000000000011,0.5999999999999943
401810669,2026-02-22,236,110,126,CHI,107.0,109.6,110.2,123.2,7.733045971672486,113.2,DET,116.33333333333333,116.8,117.4,103.2,6.058052492344381,115.2,223.33333333333331,226.39999999999998,227.60000000000002,6.3999999999999915,-6.400000000000006,-2.0
401810139,2025-11-25,209,110,99,TOR,,,,,,,CLE,,,,,,,,,,,,
401810165,2025-12-02,254,119,135,IND,105.66666666666667,108.5,108.5,101.5,11.474609652039005,113.0,CLE,112.33333333333333,112.33333333333333,112.33333333333333,119.0,12.220201853215574,111.0,218.0,220.83333333333331,220.83333333333331,-10.5,10.833333333333329,2.0
401810179,2025-12-04,232,110,122,CLE,124.33333333333333,118.0,118.0,119.0,15.0996688705415,115.0,POR,111.66666666666667,112.5,112.5,115.5,7.141428428542849,116.5,236.0,230.5,230.5,2.5,-6.5,-1.5
401810196,2025-12-06,247,130,117,CLE,120.0,116.4,116.4,119.6,13.557285864065861,112.5,SA,117.33333333333333,121.2,121.2,118.8,11.344602240713423,120.0,237.33333333333331,237.60000000000002,237.60000000000002,-2.3999999999999915,1.6000000000000085,-7.5
401810207,2025-12-07,193,94,99,CLE,125.0,122.6,118.66666666666667,121.0,10.310189135025604,118.33333333333333,GS,104.66666666666667,109.6,109.6,108.0,14.656056768449009,98.0,229.66666666666669,232.2,228.26666666666665,14.599999999999994,-11.400000000000006,20.33333333333333
401836753,2025-12-13,256,126,130,WSH,106.33333333333333,106.8,111.0,128.6,16.330952207388275,119.5,CLE,111.33333333333333,116.8,115.14285714285714,114.8,16.39207125411551,119.0,217.66666666666666,223.6,226.14285714285714,-8.0,-11.799999999999997,0.5
401810267,2025-12-24,259,141,118,CLE,125.0,123.2,120.0,128.0,12.214745187681977,119.8,NO,126.66666666666667,127.4,124.9,114.8,11.458621208504974,108.0,251.66666666666669,250.60000000000002,244.9,8.400000000000006,-0.5999999999999943,11.799999999999997
401809238,2025-12-25,250,126,124,NY,114.33333333333333,116.2,120.1,116.4,11.713240371477058,123.0,CLE,135.0,125.4,122.6,126.4,14.51895313030523,119.6,249.33333333333331,241.60000000000002,242.7,-10.200000000000003,9.0,3.4000000000000057
401810293,2025-12-28,217,117,100,HOU,117.0,118.8,118.1,116.6,7.791020472312981,117.66666666666667,CLE,134.66666666666666,128.0,121.5,127.8,12.288205727444508,124.6,251.66666666666666,246.8,239.6,-9.0,11.400000000000006,-6.933333333333323
401810311,2025-12-30,214,101,113,SA,120.33333333333333,122.2,122.1,110.0,6.572670690061994,122.25,CLE,121.66666666666667,125.8,120.5,125.8,16.39207125411551,120.0,242.0,248.0,242.6,-3.5999999999999943,15.799999999999997,2.25
401810320,2025-12-31,242,129,113,CLE,112.33333333333333,123.4,118.8,118.8,17.386776584519627,122.0,PHX,117.66666666666667,120.2,110.9,110.0,7.395944834840242,111.6,230.0,243.60000000000002,229.7,13.400000000000006,1.4000000000000057,10.400000000000006
401810333,2026-01-03,221,113,108,CLE,114.0,121.4,122.3,115.0,15.63009916795156,129.0,DEN,118.33333333333333,125.4,125.3,129.2,13.030732903409541,124.2,232.33333333333331,246.8,247.6,-7.799999999999983,10.400000000000006,4.799999999999997
401810349,2026-01-04,224,110,114,CLE,118.33333333333333,115.8,120.6,113.0,11.256109452204171,129.4,DET,113.0,120.8,119.4,118.8,15.023315213360862,120.4,231.33333333333331,236.6,240.0,-3.0,7.799999999999997,9.0
401810365,2026-01-07,236,116,120,IND,116.66666666666667,117.0,111.8,127.6,6.51920240520265,110.4,CLE,117.33333333333333,113.0,120.5,110.6,10.416333327999833,115.6,234.0,230.0,232.3,6.400000000000006,-14.599999999999994,-5.199999999999989
401810385,2026-01-09,253,131,122,MIN,129.33333333333334,125.2,120.1,110.2,15.122830422906949,111.8,CLE,114.33333333333333,117.0,121.4,110.4,7.648529270389182,113.6,243.66666666666669,242.2,241.5,14.799999999999997,6.799999999999997,-1.7999999999999972
401810397,2026-01-10,280,146,134,CLE,117.33333333333333,118.8,121.1,116.4,7.5299402388066845,126.4,MIN,131.33333333333334,124.2,122.0,114.4,14.377065069060514,128.4,248.66666666666669,243.0,243.1,4.3999999999999915,7.799999999999997,-2.0
401810413,2026-01-13,235,112,123,CLE,129.33333333333334,122.2,121.8,120.6,14.184498581197717,127.8,UTAH,112.0,113.4,117.3,130.6,11.10405331399306,116.8,241.33333333333334,235.60000000000002,239.1,-8.399999999999991,-7.199999999999989,11.0
401810427,2026-01-15,240,107,133,PHI,111.0,117.6,118.6,108.8,10.573551910309044,119.4,CLE,126.66666666666667,122.0,118.9,123.6,14.352700094407325,115.8,237.66666666666669,239.6,237.5,-6.0,13.200000000000003,3.6000000000000085
401810444,2026-01-17,232,115,117,PHI,112.33333333333333,114.2,119.1,110.4,10.733126291998992,117.8,CLE,130.33333333333334,126.6,119.8,122.2,13.1833227981416,117.6,242.66666666666669,240.8,238.89999999999998,-8.0,16.19999999999999,0.20000000000000284
401809248,2026-01-19,240,104,136,CLE,120.66666666666667,126.0,121.5,122.0,13.619838471876237,122.0,OKC,116.66666666666667,118.2,117.7,107.8,4.7644516998286415,116.8,237.33333333333334,244.2,239.2,18.200000000000003,-3.799999999999997,5.200000000000003
401810493,2026-01-24,241,123,118,CLE,105.0,112.0,117.1,113.6,14.61163919620246,117.0,SAC,112.0,115.2,111.0,117.0,7.791020472312995,105.8,217.0,227.2,228.1,-5.0,1.6000000000000085,11.200000000000003
401810501,2026-01-25,224,105,119,ORL,108.0,108.6,112.0,116.4,15.076471735787527,113.8,CLE,107.0,114.2,118.1,112.6,15.417522498767436,117.2,215.0,222.8,230.1,-4.0,-2.200000000000003,-3.4000000000000057
401810513,2026-01-27,212,114,98,CLE,112.0,111.4,119.0,112.2,12.054044964243335,119.0,ORL,103.66666666666667,111.4,111.3,119.6,11.970797801316342,110.2,215.66666666666669,222.8,230.3,-8.199999999999989,-0.7999999999999972,8.799999999999997
401810526,2026-01-29,228,129,99,CLE,118.66666666666667,110.8,118.4,108.8,11.777096416349835,119.8,LAL,116.33333333333333,114.8,116.1,108.0,9.25742944882649,116.0,235.0,225.6,234.5,2.799999999999997,6.0,3.799999999999997
401810548,2026-01-31,239,126,113,PHX,107.33333333333333,108.2,111.1,105.8,6.418722614352487,109.2,CLE,120.66666666666667,115.8,119.1,101.4,13.367871932360817,117.0,228.0,224.0,230.2,6.799999999999997,10.0,-7.799999999999997
401810565,2026-02-02,241,111,130,POR,100.66666666666667,105.4,110.4,112.8,13.72224471433154,117.6,CLE,118.66666666666667,119.6,115.8,109.2,6.618156843109729,115.2,219.33333333333334,225.0,226.2,-3.799999999999997,6.799999999999997,2.3999999999999915
401810587,2026-02-05,215,91,124,LAC,113.0,116.0,115.2,107.0,6.324555320336766,117.4,CLE,124.0,121.0,117.6,107.8,8.09320702811933,114.6,237.0,237.0,232.8,8.200000000000003,14.0,2.8000000000000114
401810611,2026-02-08,258,126,132,SAC,116.0,110.4,109.9,116.8,11.392980294900907,114.4,CLE,122.33333333333333,122.0,116.7,105.0,8.09320702811933,116.0,238.33333333333331,232.4,226.60000000000002,5.400000000000006,5.200000000000003,-1.5999999999999943
401810622,2026-02-10,236,117,119,DEN,128.0,123.4,114.7,121.6,9.126883367283709,110.8,CLE,128.66666666666666,125.6,118.2,110.6,7.635443667528439,123.6,256.66666666666663,249.0,232.9,12.800000000000011,4.0,-12.799999999999997
401810631,2026-02-12,251,138,113,CLE,125.0,123.6,119.7,114.2,7.829431652425361,116.4,WSH,113.33333333333333,111.4,110.4,124.0,10.644247272588144,116.8,238.33333333333331,235.0,230.10000000000002,-0.4000000000000057,-2.799999999999997,-0.3999999999999915
401810141,2025-11-25,208,106,102,MIA,,,,,,,DAL,,,,,,,,,,,,
401809820,2025-11-29,248,129,119,LAL,135.0,135.0,135.0,118.0,,135.0,DAL,102.0,102.0,102.0,106.0,,102.0,237.0,237.0,237.0,29.0,-16.0,33.0
401810155,2025-11-30,224,110,114,LAC,112.5,112.5,112.5,123.5,7.7781745930520225,107.0,DAL,110.5,110.5,110.5,117.5,12.020815280171307,110.5,223.0,223.0,223.0,-5.0,-13.0,-3.5
401810170,2025-12-02,252,121,131,DEN,130.33333333333334,130.33333333333334,130.33333333333334,122.0,5.507570547286102,136.0,DAL,111.66666666666667,111.66666666666667,111.66666666666667,115.0,8.736894948054104,111.66666666666667,242.0,242.0,242.0,15.333333333333343,-10.333333333333329,24.33333333333333
401810187,2025-12-04,226,118,108,DAL,121.33333333333333,116.5,116.5,116.5,12.013880860626731,116.5,MIA,127.0,121.75,121.75,116.5,18.30072858294627,121.75,248.33333333333331,238.25,238.25,0.0,5.25,-5.25
401810204,2025-12-06,243,132,111,OKC,123.33333333333333,120.75,120.75,112.75,5.188127472091126,118.0,DAL,121.0,116.8,116.8,114.8,10.425929215182691,116.5,244.33333333333331,237.55,237.55,5.950000000000003,4.049999999999997,1.5
401810211,2025-12-07,231,122,109,DAL,120.0,118.6,115.83333333333333,120.0,7.635443667528428,118.0,HOU,121.0,119.2,118.33333333333333,105.4,9.602083107326242,118.0,241.0,237.8,234.16666666666666,13.199999999999989,-0.7999999999999972,0.0
401836805,2025-12-16,273,140,133,UTAH,114.33333333333333,119.8,118.125,127.6,13.255187663703596,115.75,DAL,117.33333333333333,120.2,117.0,116.2,7.259476565152612,115.4,231.66666666666666,240.0,235.125,3.5999999999999943,-7.3999999999999915,0.3499999999999943
401810231,2025-12-19,230,116,114,DAL,124.66666666666667,120.6,118.77777777777777,120.0,8.018728078691783,119.66666666666667,DET,126.0,121.8,119.1,112.2,12.969194269498779,119.0,250.66666666666669,242.39999999999998,237.87777777777777,8.399999999999991,1.7999999999999972,0.6666666666666714
401810242,2025-12-21,235,121,114,PHI,116.0,114.4,114.4,109.0,3.6469165057620923,115.4,DAL,122.66666666666667,120.2,118.5,121.2,8.228000972289687,121.6,238.66666666666669,234.60000000000002,232.9,-6.799999999999997,11.200000000000003,-6.199999999999989
401810259,2025-12-23,232,119,113,NO,125.0,130.0,122.6,119.2,10.51189802081432,130.4,DAL,121.0,120.8,119.7,119.0,7.463243262818116,120.6,246.0,250.8,242.3,11.0,1.5999999999999943,9.800000000000011
401810270,2025-12-24,261,131,130,DAL,114.33333333333333,119.0,119.1,121.0,8.154753215150045,118.75,DEN,120.66666666666667,125.2,126.1,114.4,14.20211251891774,130.0,235.0,244.2,245.2,4.599999999999994,4.200000000000003,-11.25
401809240,2025-12-25,242,126,116,GS,112.33333333333333,117.6,112.4,115.0,12.012493496356196,115.0,DAL,119.33333333333333,121.4,120.8,124.8,9.762171889492624,120.4,231.66666666666666,239.0,233.2,-7.200000000000003,6.400000000000006,-5.400000000000006
